下午3:16 - 2017年5月31日," We don't say it enough: "#Food #waste is a crime!" http://dld.bz/fKw74--? #foodwaste #sustainable #foodporn #sustainability #SDGs pic.twitter.com/pd95NFY2PC "
下午3:04 - 2017年5月31日," Check out this great, brief report on using big data and ICTs in achieving the UN's Sustainable Development Goals around the globe #SDGs https://twitter.com/unglobalpulse/status/868116245182382080?? "
下午3:02 - 2017年5月31日," .@UN_Women DED Puri: "Gender equality central to all #SDGs. We must recommit to women's and girls empowerment." Ditto! #EWECisME #HLPF2017 "
下午3:02 - 2017年5月31日," Read how #digitalpayments are helping smallholder farmers tackle poverty & food insecurity in Kenya http://ow.ly/jZdI30ccbk7? #SDGs #SDG1pic.twitter.com/nILyQDxtfy "
下午3:00 - 2017年5月31日," .@eclac_un presents model institutional framework for #SDGs implementation in the #Caribbean http://owl.li/JX9O30cc3Dy? "
下午2:56 - 2017年5月31日," Sucess of #floodis in sight of @IREACT_EU look http://bit.ly/2rixXRK? #Sendai #bigdata #cloud #resilience #geospatial #SDGs Thanks @UNESCOpic.twitter.com/My5EUNJBXk "
下午2:54 - 2017年5月31日," My insight in The Jakarta Post today --> Tobacco epidemic a threat to Indonesia's bid to achieve SDGs http://bit.ly/2qBUEB4? "
下午2:51 - 2017年5月31日," @UofT_dlsph Dean Leadership series sets as backdrop the SDGS - each one relates to population health "
下午2:51 - 2017年5月31日," T4: We def. lag in comparison to Ireland & being a developing country. Focus is on the @UN #SDGs to uplift our health #IrishMed #lifewithms "
下午2:37 - 2017年5月31日," Goal #9: Industry, Innovation, and Infrastructure: https://sustainabledevelopment.un.org/sdg9? #SDGs #2030Agenda #GlobalGoalspic.twitter.com/wcUvb02XKx "
下午2:34 - 2017年5月31日," OP-ED: Financing healthy futures to meet the SDGs, By Mariam Claeson http://africannewspage.net/2017/02/op-ed-financing-healthy-futures-meet-sdgs-mariam-claeson/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost?? "
下午2:32 - 2017年5月31日," @PaRfeeding is committed to implementing the SDGs through the schools it supports in the Nairobi slums https://twitter.com/WorldMeritAU/status/869818278021132288?? "
下午2:24 - 2017年5月31日," Funding For Health SDGs Must Come From Variety Of Sectors, Models, Expert Says http://bit.ly/2rFS2lP? @KaiserFamFound "
下午2:16 - 2017年5月31日," "Development Beyond the Numbers" by @SelimJahanUNDP http://prosyn.org/kP1QZzl? via @ProSyn #MustRead @UN @HDRUNDP @UNDP @GlobalGoalsUN #SDGs +1 "
下午2:14 - 2017年5月31日," To achieve sustainable development we must transform current #agriculture and food systems: @grazianodasilva http://bit.ly/2sdUT2t? #SDGs pic.twitter.com/TXq37XYrvY "
下午2:10 - 2017年5月31日," ...And #SDGs a priority in the nordics ...#globalgoals #dksdg #dkcsr #HLPF2017https://twitter.com/lindholmjk/status/869659039910830080?? "
下午2:08 - 2017年5月31日," Interrelated SDGs, blueprint for implementation.  https://www.icsu.org/publications/a-guide-to-sdg-interactions-from-science-to-implementation?? "
下午2:06 - 2017年5月31日," Good evening no it continues online #DigitalTraining "
下午2:04 - 2017年5月31日," Great resource for possibly looking at children's rights & global goals through maths/data handling #uncrc #rrsa #SDGs https://twitter.com/gpforeducation/status/870017090479988736?? "
下午2:01 - 2017年5月31日," Full Programme Coming Soon! #SDGBizforum #HLPF2017 #SDGs pic.twitter.com/EcFyZBke7o "
下午2:00 - 2017年5月31日," FAOAfrica: RT anasancob: President of Mauritius aguribfakim #SDGs "Most sweepingly ambitious programme" #NuclearSc? https://twitter.com/i/web/status/869476807904559105?? "
下午1:59 - 2017年5月31日," Great resource for connecting children's rights & global goals #uncrc #SDGs https://twitter.com/theworldslesson/status/867458712339918848?? "
下午1:59 - 2017年5月31日," Merkel?s #European Wake-Up Call Is Being Answered in the #Nordics: tighter collaboration and #SDGs https://www.bloomberg.com/politics/articles/2017-05-29/merkel-s-european-wake-up-call-is-being-answered-in-the-nordics?? @bpolitics "
下午1:55 - 2017年5月31日," Check out @fdncenter's new app and see how your work relates to the #SDGs! pic.twitter.com/HnkwI86Lru "
下午1:48 - 2017年5月31日," Congrats @MiroslavLajcak President-elect of 72nd session of #UNGA. Thanks for supporting the @UN development system reform. #SDGs pic.twitter.com/NrzP7Ko1E8 "
下午1:47 - 2017年5月31日," Working in dumpsites towards the SDGs?: In my recent visit to Jordan, I had? https://www.environmentguru.com/pages/elements/element.aspx?utm_source=dlvr.it&utm_medium=twitter&id=4950340?? #recycling #Landfill #SanitaryLandfillpic.twitter.com/XwGLY2t3gB "
下午1:45 - 2017年5月31日," Proud to contribute to it with @helene_valade @raoultf @Yoyelle @CelineKochinyan #Sustainability #Humanrights #SDGs https://twitter.com/suez/status/869452694137823232?? "
下午1:45 - 2017年5月31日," Jun 7, join us & @InterActionOrgfor an event on grassroots orgs being left behind by SDGs & possible remedies -RSVP: http://bit.ly/2rgOvHL?pic.twitter.com/q5ND8BdWAZ "
下午1:40 - 2017年5月31日," #NordicSolutions to Global #SDGs Challenges; @nordenen PMs are now inviting the world to share this #knowledgehttp://www.norden.org/en/news-and-events/news/prime-ministers-launch-sustainable-development-initiative?? "
下午1:39 - 2017年5月31日," @CanadaDev #innovation for the #SDGs with @RashaAlKattapic.twitter.com/btfbpDBdP0 "
下午1:38 - 2017年5月31日," #Haiti 180 associations reinforcing a network to foster development at the National Symposium of Community-based Organizations #SDGs pic.twitter.com/EQIBhkVz3r "
下午1:35 - 2017年5月31日," .@UNESCAP Estimates US$800 Billion Needed to Achieve #SDGs in Region | SDG Knowledge Hub http://sdg.iisd.org/news/escap-estimates-us800-billion-needed-to-achieve-sdgs-in-region/?? "
下午1:30 - 2017年5月31日," Health & wellbeing are a critical part of #empowerment, & essential to achieve not only #SDG5 but all the #SDGs. #EWECisME "
下午1:29 - 2017年5月31日," Track 0 is releasing an animated video - The #ParisAgreement in a Nutshell: https://vimeo.com/189466561? #Shipping #ActOnClimate #COP23 #SDGs "
下午1:28 - 2017年5月31日," Sunrise Academy needs your help!! https://youtu.be/PtzCjgvq13c? #psychology #health #houston #philanthropy #noew2017 #sdgs #csr #mentalhealth "
下午1:25 - 2017年5月31日," #SDGs start local. Follow moneycreation, education, media, production, food/water etc. In short follow all the sectors and ....RESET https://twitter.com/EverydaySexism/status/869929191772495872?? "
下午1:21 - 2017年5月31日," Check out the Spring/Summer 2017 issue of our Global Engagement Forum Magazine! http://bit.ly/2ougaTa? #GEFlive #SolvableProblems #SDGs pic.twitter.com/SvEg8gTXqK "
下午1:20 - 2017年5月31日," #SDGs we have to make all 17 Global Goals real, starting locally, bottom-up, all over the world. No more words, gurus, but coop & cocreate. https://twitter.com/WomensBudgetGrp/status/869904068927516673?? "
下午1:19 - 2017年5月31日," Missed yesterday's #SDGs webinar w/ @MN_Macpherson @SPGlobal @AMeyerstein @Citi @GeoffBurger @WorldBank & MN Investments?https://twitter.com/erevalue/status/869952049223540736?? "
下午1:19 - 2017年5月31日," Prime ministers launch #sustainabledevelopment initiative ? #Nordic cooperation http://www.norden.org/en/news-and-events/news/prime-ministers-launch-sustainable-development-initiative?? @nordenen #NordicSolutions #SDGs "
下午1:16 - 2017年5月31日," We don't say it enough: "#Food #waste is a crime!" http://dld.bz/fKw74--? #foodwaste #sustainable #foodporn #sustainability #SDGs pic.twitter.com/XQon0IJ3gE "
下午1:15 - 2017年5月31日," #Haiti Youth from Fignol??s high school using theater to debate about the Sustainable Development Goals #SDGs pic.twitter.com/N7ZRZ9HICN "
下午1:12 - 2017年5月31日," #IEEE to Join #WSIS Forum in Geneva, Support #UN #SDGs. @IEEENetPolicy press release: http://bit.ly/2smJ0GT? #ICT4SDG "
下午1:12 - 2017年5月31日," Thank you @PACNEWS1 for the heads up. Look forward to collaboration with @UN_Pasifika Communications Group @GlobalGoalsUN #SDGs https://twitter.com/pacnews1/status/869649197997244416?? "
下午1:06 - 2017年5月31日," Thank u @elonmusk. It will be biz leaders who r able to change his mind on this http://www.cnbc.com/2017/05/31/elon-musk-threatens-to-leave-white-house-councils-if-trump-drops-paris-accord.html?? #sdgs #ClimateChangeIsReal "
下午1:01 - 2017年5月31日," Blog post on @GSMA's report about the growing #mobile #technology industry in #WestAfrica http://ow.ly/FcUg30c7s8I? #GSMA #SDGs #Africa @GSMAi "
下午1:00 - 2017年5月31日," Find out why experts say cities will bake under #ClimateChange: http://glblctzn.me/2rT6RBr? #SDGs #GlobalDev "
下午12:56 - 2017年5月31日," Thank You @NYCMayor @NYCMayorsOffice Happy to live in city with leadership honoring global commitments. #StrongTogether #SDGs #COP22 @POTUShttps://twitter.com/NYCMayorsOffice/status/869994491289124864?? "
下午12:38 - 2017年5月31日," Nordic nations double down as Trump administration turns its back on #sdgs http://bit.ly/2sdfuny? "
下午12:35 - 2017年5月31日," #UN backed projects in the Caribbean highlight connection between life on land & life below water http://htl.li/mVj330camYf? #SDGs #turtle #egg "
下午12:32 - 2017年5月31日," Tune in to @tv3elaine tomorrow at 3pm. Hear from @UN Youth Delegates @colmorourke1 & @SamanthaObor on #UNYouthIRL experiences #deved #SDGs pic.twitter.com/54T0PXV45z "
下午12:30 - 2017年5月31日," Goal 6: Using "Go and See" events to reduce water, energy and landfill costs http://bit.ly/2i3Wztc? #gemba #SDGs #water #leanpic.twitter.com/D2d1adjymu "
下午12:26 - 2017年5月31日," Young people are best placed to understand the problems that affect them. Our new blog on youth participation: http://ow.ly/6SbL30cbrs3? #SDGs pic.twitter.com/188MtZ8VIz "
下午12:26 - 2017年5月31日," Sustainable Development Goals take hold as a universal impact investment framework http://bit.ly/2rlqMJx? #sdgs #impactinvesting "
下午12:25 - 2017年5月31日," .@WinrockIntl joins @tfa2020. ?This impressive alliance is rightly called a ?partnership of champions.?" #SDGs #P3s http://wnrck.org/2rkKrpK?pic.twitter.com/JBXAViu3bc "
下午12:24 - 2017年5月31日," #Globalchallenges are #systemic and require #collective impact #COLLECTIVEINTELLIGENCE #SDGs "
下午12:22 - 2017年5月31日," We call on world leaders at #UNGA to help children outside of families by ensuring #AllChildrenCount in the #SDGs. #Hopeland "
下午12:20 - 2017年5月31日," #ClimateChange not only affects human health but impacts #medicines #pharmaceuticals storage, stability with less efficacy; #SDGs at risk pic.twitter.com/NaWHRrFMEt "
下午12:18 - 2017年5月31日," .@OlivieradamUNV ?UNV?s services& #volunteer schemes can help both @UN partners&Govts 2 effectively deliver on #SDGs?pic.twitter.com/Mc3HTNnWze "
下午12:16 - 2017年5月31日," #withNature in #SDGs 21:21 Italy Alps for #SDG15 #SDG13 #EnvironmentDay #Worldpic.twitter.com/PfUbCaYWPL "
下午12:15 - 2017年5月31日," The panel aspires to explore possible tradeoffs and holistic assessment criteria for the implementation of the #SDGs @WWCongress @iwra_waterpic.twitter.com/ZL6JMlOfbz "
下午12:09 - 2017年5月31日," SDGs, game changer for transport sector? Yes. And for governments it means system change #ITF2017 @OECDgov "
下午12:05 - 2017年5月31日," Our CEO @janewales talks w/ @thomsonreuters about the importance of building social capital and why the #SDGs matter http://tmsnrt.rs/2rlaJrW?pic.twitter.com/qATECYg00z "
下午12:01 - 2017年5月31日," #SDG17: It's not about transactional partnerships | http://bit.ly/2rMLmP0? @PhilippaSmales @devpolicy #SDGs pic.twitter.com/EkPf0AiBIO "
下午12:00 - 2017年5月31日," Peter Thompson, Pres. UN General Assembly says "Get SDGs into the school curricula of every country? #TeachSDGs http://buff.ly/2rhKx1C?pic.twitter.com/CzRMK4lGQT "
上午11:57 - 2017年5月31日," Restoring oceans will reduce poverty, improve health for millions @nereusprogram report on #Oceans + #SDGs http://www.nereusprogram.org/sdg-report/? "
上午11:57 - 2017年5月31日," Millions ate suffering badly. Corrupt #Leadership of states the biggest hurdle in achieving #SDGs the @UN must ask them to leave bad habits. "
上午11:56 - 2017年5月31日," #WHA70 Delegates reported on progress towards implementations of the health-related #SDGs pic.twitter.com/s4m1E10aol "
上午11:55 - 2017年5月31日," Congrats to our 17 #FlourishPrize winners. #Goal15 - Life on Land is awarded to @SunCultureKenya #SDGs http://aim2flourish.com/innovation/view/597/reducing-costs-and-tripling-crops??pic.twitter.com/iTpyXaoKmu "
上午11:54 - 2017年5月31日," At mtg on Safer Cities, @CdnAmbUN underscores importance of safe & resilient cities for the achievement of the #SDGs & the New Urban Agenda. pic.twitter.com/3Ee1U2Usm7 "
上午11:46 - 2017年5月31日," US:Show leadership&work together wth China in sustainable+transformational way by shared #SDGs @JeffDSachs #2030pic.twitter.com/xUExdupgW8 "
上午11:45 - 2017年5月31日," ?Data & Statistics for #SDGs for high-level official statisticians? workshop begins in Baku. http://bit.ly/2rDzanu? via @AzerNewsAz "
上午11:43 - 2017年5月31日," #SDGs implementation: Less than 5,000 days to go! 'Science Platform #Sustainability2030' one example https://m.bundesregierung.de/Content/EN/Artikel/2017/05_en/2017-05-30-bkin-rede-auf-jk-des-rne_en.html?nn=641112?? #2030Agendapic.twitter.com/RKlQ2A1Xxb "
上午11:42 - 2017年5月31日," Well done to our #Erasmusplus partners Good Energies Alliance in Leitrim for their work to ban fracking in Ireland #SDGs "
上午11:42 - 2017年5月31日," #Document  | Check this @eclac_un work on the #2030Agenda and the #SDGs in Latin America and the Caribbean ? http://bit.ly/2qF3s6a?pic.twitter.com/3uCa23T1h4 "
上午11:35 - 2017年5月31日," At #WHA70 member states came to agreement on vector control, NCDs, chemicals management, and WHO reporting on the #SDGs. pic.twitter.com/yXycVIY8Om "
上午11:30 - 2017年5月31日," Learn about tobacco's devastating consequences on the #SDGs. Let's protect the #GlobalGoals https://goo.gl/V8hK0S?  World #NoTobacco Daypic.twitter.com/1JUlKZRVwK "
上午11:30 - 2017年5月31日," Cancel BOTH Paris Accord and participation in the UN's 17 Sustainable Develop. Goals (SDGs) of the 2030 Agenda for Sustainable Development "
上午11:27 - 2017年5月31日," Your abilities can take you to the top, but it is your character that will keep you there.#houston #noew2017 #sdgs #csr #mentalhealth "
上午11:24 - 2017年5月31日," #CITES National Legislation Project in action, delivering wildlife laws to achieve conservation and sustainability #SDGs + #Aichi targets.https://twitter.com/SofieHF/status/869945949153628160?? "
上午11:24 - 2017年5月31日," Smokee Free Nigeria and embark on SDGs. http://fb.me/7Saptpwtd? "
上午11:23 - 2017年5月31日," VQTD: People & Planet, always. Polluters, never.  #SDGs #Climate #Sustainability #CircularEconomy #ParisAgreement #WednesdayWisdom  pic.twitter.com/cFdbsSFgre "
上午11:21 - 2017年5月31日," Talking to @JeffDSachs, Director of @UNSDSN, about #G20, #G20Germany, @GlobSols #T20Germany, #2030Agenda & #SDGs (1/2) pic.twitter.com/FWq2FL9hqK "
上午11:20 - 2017年5月31日," Has #SDGDigitalTraining gone the way of the old? @ossap_sdgs @MindThe_GapNG @googleafrica Haven't heard anything since the training "
上午11:18 - 2017年5月31日," New to the @HOWDEC library, I this book! Rhyming story which explores the perils of 'tidying' up nature. #sdgs #lfs @Signposts4GC #esdpic.twitter.com/yi4kiTl0ty "
上午11:16 - 2017年5月31日," We don't say it enough: "#Food #waste is a crime!" http://dld.bz/fKw74--? #foodwaste #sustainable #foodporn #sustainability #SDGs pic.twitter.com/iH75vX0y1U "
上午11:14 - 2017年5月31日," Meeting on #bullying #SDGs Those who bully others are very often victims of bullying.Any child is at risk of bullying @SRSGVAC #agenda2030pic.twitter.com/StJ5Q4OlQw "
下午4:58 - 2017年5月30日," #SDGs an important part of the backdrop against which much of @OECD?s work takes place @marikiviniemi #FF2017 blog http://www.forumforagriculture.com/ffa2017-blog-3/?pic.twitter.com/y1PFp9Yl7G "
下午4:58 - 2017年5月30日," HAHA SDGS DGFUCKSIDHF S ill do it. ill go into the maelstom and look for him "
下午4:49 - 2017年5月30日," What is the Gender Digital Divide, and Why Should it Matter for the SDGs? http://sdg.iisd.org/commentary/guest-articles/what-is-the-gender-digital-divide-and-why-should-it-matter-for-the-sdgs/?? "
下午4:45 - 2017年5月30日," To tackle #poverty and development, nature takes center stage http://ci-intl.org/1QWz1i7? #SDGS "
下午4:25 - 2017年5月30日," "Nobody thought this through." #SDGs https://lnkd.in/dgDZRsy? "
下午4:21 - 2017年5月30日," Top sdgs of the modern world. 1) Murder. 2) Game of Thrones spoilers. 3) Putting raisins in caramel rolls, you monsters. "
下午4:21 - 2017年5月30日," Press Release: ICT stakeholders to advance Sustainable Development Goals... http://www.itu.int/en/mediacentre/Pages/2017-PR21.aspx#.WS392q5fxZc.twitter?? #ICT4SDG #WSIS #4ir #4irCH #SDGs "
下午4:20 - 2017年5月30日," #ClimateChange could make cities 8C hotter ? scientists.  http://ow.ly/xs3c30c8P6D? #SDGs #SDG13 "
下午4:18 - 2017年5月30日," #Ireland we need to be #conscious and #responsible https://www.facebook.com/irishtimes/videos/10154646033456158/?? #SaveOurOceans #SDGs #sdg14 "
下午4:18 - 2017年5月30日," PhD s'ship @UNSWLaw working w. terrific @morganbron on #socialbusiness #socent #communityeconomies #SDGs https://lnkd.in/gX4rU5p? (no.10) "
下午4:04 - 2017年5月30日," and read here: https://oceanconference.un.org/commitments/?id=15491?? to see what #Hawaii is doing to support @UN #sdg14 #SDGs #oceanconference #SaveOurOceanhttps://twitter.com/ConservationOrg/status/869689955051687936?? "
下午4:00 - 2017年5月30日," The opportunity to unlock benefits from the #SDGs rests with businesses http://bit.ly/2qwOvWV? "
下午4:00 - 2017年5月30日," Need a refresher on the #SDGs? Brush up before the @UN Ocean Conference kicks off next week: http://blog.conservation.org/2015/09/to-tackle-poverty-and-development-nature-takes-center-stage/?? #SaveOurOcean "
下午3:40 - 2017年5月30日," Latest terrible numbers from the East Africa food crisis. Now more than Aus population starving. #africa #SDGs http://reliefweb.int/report/south-sudan/eastern-africa-regional-humanitarian-snapshot-30-may-2017?? "
下午3:20 - 2017年5月30日," LANDac conference 2017 program is out. Speakers include #EricSheppard, #HelgaLeitner, #EstherMwaura, #DuncanPruett #LiliannePloumen #SDGs "
下午3:17 - 2017年5月30日," EU bonds deepen as #Merkel calls for greater independence from US.  #SDGs empowered by a stronger #EU and open borders #BrexitRethinkpic.twitter.com/ZvhPY6EI3l "
下午3:16 - 2017年5月30日," We don't say it enough: "#Food #waste is a crime!" http://dld.bz/fKw74--? #foodwaste #sustainable #foodporn #sustainability #SDGs pic.twitter.com/iTceHLhNKQ "
下午3:10 - 2017年5月30日," Thanks a lot! Let's get kids to first know the 17 #SDGs thru songs and poems so they know them by heart like the alphabets. #TeachSDGshttps://twitter.com/TeachSDGs/status/869538689646555136?? "
下午3:07 - 2017年5月30日," So many hopes for global #inclusion shared in this video: https://youtu.be/yjaR06nhkX8? via @YouTube #SDGs "
下午3:02 - 2017年5月30日," Thank you @erna_solberg @juhasipila @PM_Sweden @larsloekke @Bjarni_Ben 5 NordicPM's, one vision to reach Sustainable Development Goals #SDGs "
下午2:52 - 2017年5月30日," Making the SDGs work for women: Experts meet at the UN ahead of High-Level Political Forum https://shar.es/1R4wbN? v?a @UN_Women "
下午2:48 - 2017年5月30日," How recycled #water could revolutionize #sustainabledevelopment | #WaterReuse #SDGs #SDG6 #Wastewater http://theconversation.com/how-recycled-water-could-revolutionise-sustainable-development-73815?? via @_TCGlobal "
下午2:46 - 2017年5月30日," Women's #GlobalGoals World Cup #SDGs football getting play #ggwc @ggwcuphttps://twitter.com/thehill/status/869661467171332097?? "
下午2:44 - 2017年5月30日," Goal #8: Decent Work and Economic Growth https://sustainabledevelopment.un.org/sdg8? #SDGs #2030Agenda #GlobalGoalspic.twitter.com/xz664WjNUU "
下午2:42 - 2017年5月30日," And please consider our proposed EFOW Bridge projects on Energy and UN SDGs! "
下午2:42 - 2017年5月30日," Agreed. #marketsystem with a legitimate governance is a must.  SMEs' SDGs need to be studied, understood, measured, and governed. "
下午2:37 - 2017年5月30日," Evaluation needed in Voluntary National Reviews - adds meaning & depth to conclusions about #SDGs achievements http://bit.ly/2rlp1Ln? @IIED "
下午2:36 - 2017年5月30日," SG Report Calls AIDS Response ?Bellwether? for 2030 Agenda, UN Reform #GlobalGoals#Agenda2030#SDGs http://sdg.iisd.org/news/sg-report-calls-aids-response-bellwether-for-2030-agenda-un-reform/?? "
下午2:33 - 2017年5月30日," #SDGs #financialliteracy  what do they really know about private #moneycreation and the public consequences @HervormOnsGeld @JacqHaarsmahttps://twitter.com/OECD/status/868715822642081792?? "
下午2:31 - 2017年5月30日," Brilliant!! Well done @WHO!! #WHA70 #SDGs @Immunopaediahttps://twitter.com/who/status/869661825247449090?? "
下午2:26 - 2017年5月30日," #financialliteracy #SDGs Global Goal 1 https://twitter.com/MinisterieSZW/status/869207204401958912?? "
下午2:25 - 2017年5月30日," Indeed, non of the goals will be effective provided our earth is destroyed. Actually, #ClimateChange is the base for all SDGs. "
下午2:25 - 2017年5月30日," #SDGs Global Goal 1 @HervormOnsGeld @avrotrosradarhttps://twitter.com/Nibud/status/869571901114503168?? "
下午2:24 - 2017年5月30日," .@UN SG @antonioguterres calls global attention to #airpollution during #UNclimateNYU speech. Key to delivering #ClimateAction & #SDGs. "
下午2:20 - 2017年5月30日," #200MIsNotJustaNumber ...It has deep and devastating meaning to survivors of #FGM #EndFGM #MenENDFGM #GBV #VAW #SDGs #SDG5 #globalgoalspic.twitter.com/RZJWnuLZE6 "
下午2:16 - 2017年5月30日," We don't say it enough: "#Food #waste is a crime!" http://dld.bz/fKw74--? #foodwaste #sustainable #foodporn #sustainability #SDGs pic.twitter.com/roHV31gAE8 "
下午2:15 - 2017年5月30日," So - out of interest - how many of you are familiar with the SDGs?  And how many have read deeply in to Goal4 -... http://fb.me/1ozzsI4yA? "
下午2:14 - 2017年5月30日," #Sustainability megatrends: #Urbanization #SmartCities & the future of #GreenBuilding #Resilience #SDGs #SDG6 #Water https://www.facebook.com/BioMicrobicsville/posts/10155264610730782??pic.twitter.com/o7xtb15AL6 "
下午2:10 - 2017年5月30日," 2016 @UNVolunteers Survey Report confirme the commitment of the #volunteers to the #SDGs https://www.unv.org/publications/2016-un-volunteer-survey-report??pic.twitter.com/8pUy52v1M4 "
下午2:09 - 2017年5月30日," UNGA Pres. praises Kuwait's contribution to achieve 2030 SDGs http://www.kuna.net.kw/ArticleDetails.aspx?id=2614471&language=en??pic.twitter.com/cTzB5Uu2Cv "
下午2:08 - 2017年5月30日," Retweeted African Youth SDGs (@youthsdgssummit):  If you know someone who has accomplished a lot in youth... http://fb.me/1jKfa5vtA? "
