下午3:06 - 2017年2月28日," Time flies when the atmosphere is energetic with great ideas to make the world a better place. #GlobalFestivalofIdeas Bonn 1-3 March #SDGs pic.twitter.com/rxihZuWO17 "
下午3:59 - 2017年2月27日," #YouthForumCSW #Youth4GenderEquality @MrGerryCampbell @RaviSinghKA @UN_CSW next week re #FGM #VAW #SDGs #Refugees thanks 4 supporting mepic.twitter.com/sMcovrO4Qd "
下午3:55 - 2017年2月27日," To bridge the #SDGs finance gap, realign financial regulation w/ the #GlobalGoals, extend @FSB_TCFD work http://bit.ly/2iWXqMK? #betterbiz "
下午3:54 - 2017年2月27日," Are you a #Startup trying to solve World Hunger? Apply to @WFPInnovation's Global Impact Challenge http://buff.ly/2mmAHMm? #app #tech #sdgs pic.twitter.com/uAvChZArt1 "
下午3:52 - 2017年2月27日," "A New Canadian Company on the SDGs is Born " https://www.linkedin.com/pulse/new-canadian-company-sdgs-born-dr-zakia-belhachmi?? by @BelZakia on @LinkedIn "
下午3:41 - 2017年2月27日," Involving youth at the community level increases  likelihood of  engaging in political processes #YouthReport http://www.unworldyouthreport.org? #SDGs pic.twitter.com/b5stiEPYAj "
下午3:30 - 2017年2月27日," WWF: Sustainability Standards Unlock New Market Opportunities, Accelerate SDGs - http://bit.ly/2lCil8E? "
下午3:20 - 2017年2月27日," Currently poverty measures do not adequately reveal the depth & breadth of poverty. #GenderData #SDGs "
下午3:15 - 2017年2月27日," Everyone, everywhere should have access to quality #health services - support the #ZeroDiscrimination movement http://ow.ly/HbOV309mG9G? #SDGs pic.twitter.com/CSsBXejjSo "
下午3:07 - 2017年2月27日," & perhaps like football team - all players work in #together to achieve goals. No opponent though, partners play to better their game #SDGs https://twitter.com/_mortennielsen/status/836207831229530112?? "
下午3:00 - 2017年2月27日," Take action on the #GlobalGoals. SDGs in Action app is now available in French: http://ow.ly/TAsn309aEdq? & Spanish: http://ow.ly/3nb8309aEpu?pic.twitter.com/Kmw9Y1eGxo "
下午2:59 - 2017年2月27日," "A Stitch in Time" @patagonia VP Rick Ridgeway opens up on #Sustainability http://buff.ly/2mwlyVp? #sdgs #travel #outdoorspic.twitter.com/snjtZiwzwv "
下午2:57 - 2017年2月27日," What is the #mobile industry's role in implementing the #SDGs? @SoniaA4AI discusses with industry leaders tomorrow at 3:30 GMT+1 #MWCSDGpic.twitter.com/3KtE6umDpZ "
下午2:55 - 2017年2月27日," See how foundations are working towards the #SDGs: http://sdgfunders.org/? #CriticalPhilanthropy #WingsForum @PhilSDGspic.twitter.com/fFftGWEpXD "
下午2:53 - 2017年2月27日," Four famines mean 20 million may starve in the next six months #Water #Drought #Famine #SDGs #Poverty http://reut.rs/2kVKcQz? via @Reuters "
下午2:52 - 2017年2月27日," REMINDER! tonight 5pm From Paris to Canberra: Towards Sustainable Carbon Markets in Australia http://unparisagreement.eventzilla.net? #ParisAgreement #SDGs "
下午2:51 - 2017年2月27日," In #Jakarta @SRSGVAC welcomes Indonesia?s commitment to put #children at the heart of #SDGs implementation. http://bit.ly/2lZJGSI? @jokowipic.twitter.com/irf9RwvLrl "
下午2:51 - 2017年2月27日," Working on something great. Stay tuned...  #celebrating1000+registrations  #JCIWC2017 #JCI #WorldCongress2017 #GlobalGoals #SDGs pic.twitter.com/kK3fjTPYkO "
下午2:50 - 2017年2月27日," There are 17 wars to win #SDGs. Surely this opportunity attracts you to become a hero Mr. Trump "
下午2:48 - 2017年2月27日," his account is not active #SDGs pic.twitter.com/mBmDvjEXFV "
下午2:46 - 2017年2月27日," How to achieve the SDGs by 2030 ? lessons from 50 case studies | Overseas Development Institute (ODI) https://www.odi.org/comment/10491-how-achieve-sdgs-2030-lessons-50-case-studies?utm_source=esp&utm_medium=Email&utm_campaign=Poverty+Matters+2016&utm_term=214338&subid=246540&CMP=EMCGBLEML1625?? "
下午2:45 - 2017年2月27日," "#SDGs need business as much as business needs them.? Private sector?s role in getting us closer to the #GlobalGoalshttps://goo.gl/K6QtEI? "
下午2:41 - 2017年2月27日," Fun evening talking to the inquisitive minds at Glasgow Sceptics about the #SDGs & why #data is important to #LeaveNoOneBehind. @DFID_Stats "
下午2:41 - 2017年2月27日," Can Millennials (Literally) Save the World? http://bit.ly/2m3IGgR? #SDGs @undgdoco @wef #climatechange @OECDEduSkillspic.twitter.com/vzO9nvZckr "
下午2:40 - 2017年2月27日," "Privilege game raises awareness in the society" on SDGs #SDGs https://economist.com.na/22907/extra/privilege-game-raises-awareness-in-the-society/?? "
下午2:31 - 2017年2月27日," We are partnering with @GSMA to advance the #SDGs via better use of #digitech data! Learn more: http://bit.ly/2m3YPCO?pic.twitter.com/5nnIuYYtNt "
下午2:29 - 2017年2月27日," Super cool. The #SDGs in an app! @BSEhseIN https://twitter.com/TheGlobalGoals/status/836252166922850304?? "
下午2:26 - 2017年2月27日," Stay up-to-date w/ economic, social & #SustDev by subscribing to #UNDESAVoice on our homepage: http://bit.ly/1l7Zm1Y? #SDGs #GlobalGoalspic.twitter.com/OMabZXratf "
下午2:16 - 2017年2月27日," Interesting talk tonight @GlasgowSkeptics on the importance of data gap for the #SDGs. So, what is the population of DRC? https://twitter.com/GlasgowSkeptics/status/836130624465436673?? "
下午2:16 - 2017年2月27日," This @GuardianSustBiz quiz should serve as a business call to action on the #SDGs: the private sector must embed them into their core ops. https://twitter.com/guardiansustbiz/status/836194642244808704?? "
下午2:15 - 2017年2月27日," Achieving the Global Goals: Gaia Education runs successful SDG training for multipliers https://medium.com/@designforsustainability/achieving-the-global-goals-gaia-education-runs-successful-sdg-training-for-multipliers-on-majorca-fca5770d9ff0#.av5wi7l5c?? CC @SDGs #SDGs #SDG4 #SDG11 "
下午2:11 - 2017年2月27日," Retweeted Ahmad Butt (@ahmadsbutt):  UK's Secretary of State lauded the efforts of GOP for extending the SDGs... http://fb.me/FO4KhQcF? "
下午2:11 - 2017年2月27日," Sustainable, Healthy #Ocean Ecosystems: Putting Money Where Our Mouths Are | #SDGs Knowledge Hub #OceanConferencehttp://sdg.iisd.org/commentary/guest-articles/sustainable-and-healthy-ocean-ecosystems-putting-our-money-where-our-mouths-are/?? "
下午2:04 - 2017年2月27日," Which has the greater chance of happening by 2030? | #SDGs #LFC "
下午2:01 - 2017年2月27日," It's starting to ramp up for @UN_Women and #csw61 - take a look at the events here! #CSWAlliance #SDGs #equality #women #gender #rightshttps://twitter.com/un_csw/status/835966441191014400?? "
下午1:57 - 2017年2月27日," Making #vaccineswork for everyone is key to achieving the #SDGs. Learn more: http://bit.ly/2msH3pj? "
下午1:49 - 2017年2月27日," #makethechange in society, cooperation is key to global success! #Coalition2030 will aid #SDGs in #Ireland be part of #impact @letsdoitworldhttps://twitter.com/ATDIreland/status/836136774858649601?? "
下午1:48 - 2017年2月27日," @DrIvyBourgeault @APorter77 @womeninGH #Gendermatters #healthworforce planning and #SDGs #ComHEEGhttps://twitter.com/JimC_HRH/status/835825687378395136?? "
下午1:48 - 2017年2月27日," Making #vaccineswork for everyone is key to achieving the #SDGs. Learn more: http://bit.ly/2msH3pj? "
下午1:45 - 2017年2月27日," Arek Malang!! What r u waiting for? Come and join with us to tackling 17 @UN SDGs! Download form http://bit.ly/applicationformWMI??pic.twitter.com/gw0EpmC0TO "
下午1:42 - 2017年2月27日," Check out @ConservationOrg new series Nature Is Speaking on challenges of #SDGs https://youtu.be/qBBOue_AdcU? via @YouTube "
下午1:41 - 2017年2月27日," Increasing the share of renewables in the energy mix will help address the #SDGs?@IRENA's... by #CommEnergyLDNpic.twitter.com/cBPg4GkGdk "
下午1:38 - 2017年2月27日," Wanna know more about Team #Smurfs and #SDGs find out more http://ow.ly/a58h308Z4KJ? #SmallSmurfsBigGoals @UNDPArabicpic.twitter.com/h70svFQyQe "
下午1:37 - 2017年2月27日," Under-Secretary-General @cristinagallach visits #mwc17 in Barcelona where she spoke about the SDGs in Action app! http://www.sdgsinaction.com?https://twitter.com/CasaReal/status/836171392206811136?? "
下午1:34 - 2017年2月27日," #SOCIALMEDIABUZZ Leicester #UNSC #MWC17 @CyberTaters @It_c0nsulting #SDGs #LeiLiv @SportsbookBTC #CreateNYC #OTC https://otc.watch/groups/stock-club/forum/topic/socialmediabuzz-2-27-17/#post-19633??pic.twitter.com/8OAmMMH9to "
下午1:30 - 2017年2月27日," #WHODGquestions integration needed to achieve SDGs yet career, funding & disease silos resist. What incentives do you have to break silos? "
下午1:30 - 2017年2月27日," Improving social services in remote regions of #SouthSudan with #solar: http://bit.ly/2ls3WsJ? #ClimateAction #SDGs pic.twitter.com/AAdXpMGtZz "
下午1:29 - 2017年2月27日," Sand mining: same than over-fishing and over-foresting #SDGs #SDG14 #ecosystems #environment #vtatassin https://www.theguardian.com/cities/2017/feb/27/sand-mining-global-environmental-crisis-never-heard?CMP=share_btn_tw?? "
下午1:20 - 2017年2月27日," Share your short implementation case studies, reviews of #SDGs data for Goals 1, 2, 3, 5, 9, 14 & 17 | more info: http://sdg.iisd.org/2017/02/27/share-your-stories-about-implementation-of-sdgs-1-2-3-5-9-14-and-17/?? "
下午1:20 - 2017年2月27日," Science for the #SDGs https://shar.es/1Uaqyw? as part of nearby @camscience #csf2017 - hoping @LeysCambridge can attend!pic.twitter.com/R1cwQfdxWf "
下午1:18 - 2017年2月27日," Think you're a #partnership master? Ready to get going on #Goal17? Check our quiz out #GPW2017 #SDGPartnerships #SDGs https://twitter.com/rjcrespin/status/836305218270806024?? "
下午1:18 - 2017年2月27日," Great points raised on how #SDGs can be useful framework for corporate strategy and communication #bob2017 @CECPtweets @globalcompact "
下午1:14 - 2017年2月27日," 2 days to go before a big #SDGs day in Ireland! Follow hashtag #Coalition2030! #TellEveryone! Make some noise! #GlobalGoals @campaignforleopic.twitter.com/1sVubXyFmf "
下午1:13 - 2017年2月27日," CEMEFInforma: RT AdamRogers2030: Thx CEMEFInforma FilantropiINA PCPOffical for joining #WINGSforum panel on #SDGs. Exciting to... by #PhilS? "
下午1:13 - 2017年2月27日," CEMEFInforma: RT AdamRogers2030: Thx CEMEFInforma FilantropiINA PCPOffical for joining #WINGSforum panel on #SDGs.? https://twitter.com/CEMEFInforma/status/836322551596998657?? "
下午1:12 - 2017年2月27日," Track 0 is releasing an animated video - The #ParisAgreement in a Nutshell: https://vimeo.com/189466561? #Shipping #ActOnClimate #COP23 #SDGs "
下午1:10 - 2017年2月27日," RT @AdamRogers2030: Thx @CEMEFInforma @FilantropiINA @PCPOffical for joining #WINGSforum panel on #SDGs. Exciting to... by #PhilSDGs "
下午1:08 - 2017年2月27日," In the US overeating = 10% of #foodwaste https://www.fastcoexist.com/3068443/overeating-is-responsible-for-an-insane-10-of-global-food-waste?? What's the figure for Oz? #foodsecurity #obesity #SDGs ^MP pic.twitter.com/R1CmeeDLPO "
下午1:05 - 2017年2月27日," Better use of #digitaltech data can help us achieve the #SDGs. We've partnered with @GSMA to realize that goal: http://bit.ly/2m3YPCO? "
下午1:00 - 2017年2月27日," GSMA launches big data initiative for social good: http://bit.ly/2lrehW9? @mobileworldlive @GSMA @MatsGranryd #mwc17 #SDGs #FinTechpic.twitter.com/wP1TnqWF2N "
下午1:00 - 2017年2月27日," The Global Goals and All the Ways to Communicate Them http://supranationaldemocracy.net/2015/09/26/the-global-goals-and-all-the-ways-to-communicate-them?? ?  #SDGs #UN "
下午12:59 - 2017年2月27日," Improving social services in remote regions of #SouthSudan with #solar: http://bit.ly/2ls3WsJ? #ClimateAction #SDGs pic.twitter.com/J2P520TgGJ "
下午12:57 - 2017年2月27日," The big day is nearly here! Ireland & #SDGs - plans, ideas, & asks - bringing Government & #Coalition2030 together under 1 roof #excitedpic.twitter.com/W3ZX68wddv "
下午12:57 - 2017年2月27日," Fellow Africans, can we please stop the terrible trend and keep our children in school, especially girls..else the SDGs will just pass us by https://twitter.com/UNESCOstat/status/836206956582928388?? "
下午12:45 - 2017年2月27日," Breakthrough Innovation for the #SDGs: connecting exponential thinkers for the business models of the future http://breakthrough.unglobalcompact.org? "
下午12:41 - 2017年2月27日," FAOAfrica: RT SarahRattray1: #HelenClarkUNDP confirms Human rights intrinsic to peace & security - #SDGs a means o? pic.twitter.com/Xm8JCcgNGo "
下午12:37 - 2017年2月27日," $5-7trn/yr achievable if investment community works together, innovates & evolves. There IS enough capital to deliver @TheGlobalGoals #sdgs https://twitter.com/esg_comms/status/836186649096818688?? "
下午12:36 - 2017年2月27日," "Sustainable Consumption and Production Patterns..."by Exec Sec of @cepal_onu http://buff.ly/2lgTYd2? #sdgs @aliciabarcena #agenda2030pic.twitter.com/uTevhmWS3C "
下午12:34 - 2017年2月27日," IMF chart shows interconnections among #SDGs #SDG4 #SDG5 #SDG6 #education #gender #waterhttps://twitter.com/IMFNews/status/836312518301724672?? "
下午12:30 - 2017年2月27日," Opinion: @BMZ_Bund  will put the#SDGs high on the agenda of this year?s #G20Summit in Hamburg.  http://ow.ly/eieI309mPyx?pic.twitter.com/ssLr1knPlF "
下午12:30 - 2017年2月27日," SSA to PMB on SDGs assured Nigerians that FG remains committed to improving the welfare of Nigerians http://ow.ly/tTQV309oX3Y? "
下午12:30 - 2017年2月27日," SSA to PMB on SDGs assured Nigerians that FG remains committed to improving the welfare of Nigerians http://ow.ly/tTQV309oX3Y? "
下午12:29 - 2017年2月27日," Men Quilted Slim fit Biker Jacket http://www.ebay.com/itm/-/322398946355?roken=cUgayN&soutkn=Mn5EUA?? via @eBay West Covina #NEDAwareness #MWC17 #highered #NewMusic InfoWars #SDGs "
下午12:28 - 2017年2月27日," Consider trying your luck.  Happy to review your application is you ping me.  #socent #SDGs https://twitter.com/EIBINSTITUTE/status/835191319064535040?? "
下午12:26 - 2017年2月27日," FAOAfrica: RT faosfsafrica: Reading| Food insecurity and poverty, a major challenge to meeting SDGs target 2.1 in ? https://twitter.com/i/web/status/836154676009648128?? "
下午12:24 - 2017年2月27日," Mar 3 join us in #YQR for hands-on workshop "Cultivating #FoodSecurity" & learn how local and global #food systems build #resilience #SDGs pic.twitter.com/kebpfTwjF3 "
下午12:23 - 2017年2月27日," To raise the standard is to put #SDGs on task. Change is 0.1% you improve on each and every other time. pic.twitter.com/eZhmsdEWMK "
下午12:22 - 2017年2月27日," #Youth in Africa can help achieve #SDGs- Find out how Samuel Malinga is making a difference in sanitation. http://ow.ly/zfNO309pAOV?pic.twitter.com/NDdH1vzh1c "
下午12:22 - 2017年2月27日," #UN targets children with cartoon campaign on Sustainable Development Goals http://finance.yahoo.com/news/smurfs-team-united-nations-2017-140000613.html?? #SDGs "
下午12:17 - 2017年2月27日," Fully applicable to @UN's #GlobalGoals quest: miracles will only happen through #faith in higher meaning of #SDGs, #empathy & #determination https://twitter.com/thereaIbanksy/status/836296758133129219?? "
下午12:16 - 2017年2月27日," #UNESCO tracks progress on "sustainability" education http://www.unesco.org/new/en/media-services/single-view/news/unesco_tracks_global_progress_on_education_for_sustainable_d/?? #SDGs "
下午12:15 - 2017年2月27日," Men's Leather Vest Sleeveless Biker Jacket http://www.ebay.com/itm/-/322431010052?roken=cUgayN&soutkn=vbXdE5?? ? via @eBay InfoWars #SDGs Tyquan Rivera "
下午12:15 - 2017年2月27日," like govt paying SMEs owed by govt since 2013. Ask the SDGs Office. "
下午12:13 - 2017年2月27日," Just chilling on #parliamenthill in my new kicks. Hey  #Indigenousyouth what of the 17 #SDGs are you working towards and why? #2030 #youthpic.twitter.com/TB15XaLDfz ? ? Parliament Hill "
下午12:13 - 2017年2月27日," 1 week until the #GPW2017 #Partnerships Forum! See the latest agenda: http://www.p3.co/2017-gpw-agenda? @GPatState @GlobalDevLab @PeaceTechLab #SDGs pic.twitter.com/Uokwg76CPS "
下午12:11 - 2017年2月27日," SDGs Mean Business: How Credible Standards Can Help Companies Deliver the 2030 Agenda http://www.sustainablebrands.com/digital_learning/tool/organizational_change/sdgs_mean_business_how_credible_standards_can_help_compa?? "
下午12:09 - 2017年2月27日," How UN private sector advisory group will help Nigeria achieve SDGs ? Sahara Group boss - Premium Times Nigeria http://fb.me/1h7PBhwjR? "
下午12:05 - 2017年2月27日," #SDGs competition. http://fb.me/1nyAGbiXU? "
下午12:04 - 2017年2月27日," @NSR4SDGs @ZeppLaRouche @AvneetThapar  from #Yemen we would like to say thank you so much for your talk in Berlin and for #silkroad "
下午12:02 - 2017年2月27日," .@CbusSuperFund is integrating the #globalgoals https://investmentmagazine.com.au/2017/02/cbus-super-to-integrate-uns-sustainable-development-goals/?utm_medium=Email&utm_source=ExactTarget&utm_campaign=IMO401?? FYI @NeilEStevenson @richardhowitt @theiirc via @masson_rod #SDGs "
下午12:00 - 2017年2月27日," Cooperatives Day is in 124 days #coopsday #UN #UN4coops #SDGs "
下午12:00 - 2017年2月27日," Live on http://webtv.un.org? on 6 Mar 2017 3pm ET: Working together to measure progress towards the #SDGs https://unstats.un.org/unsd/statcom/48th-session/side-events/20170306-3A-high-level-forum-on-official-statistics/?? #UN48SCpic.twitter.com/MJ9gDu9sRi "
下午12:00 - 2017年2月27日," Learn all about the new @UNESCO strategy on #Education for Better Health and Well-Being, contributing to the #SDGs. http://www.schooleducationgateway.eu/en/pub/resources/publications/unesco-strategy-on-education-f.htm?? "
上午11:58 - 2017年2月27日," Only two days until the launch of the Irish #Coalition2030 - putting the ##SDGs at the front of the Irish agenda. Will you be there? #SDGs pic.twitter.com/Q62glUmpWl "
上午11:58 - 2017年2月27日," New summit with important agenda #BRICS #chinapic.twitter.com/FD936pvlR5 "
上午11:54 - 2017年2月27日," Great @UNBBCom Report w/ @nokia @NovartisFDN! See how @DtreeInt @LittleSun @grameenintel bring #ict4sdg to people at scale! #mwc17 #SDGs https://twitter.com/unbbcom/status/836158189183905792?? "
上午11:45 - 2017年2月27日," Sustainable and Healthy #Ocean Ecosystems: Putting Our Money Where Our Mouths Are | SDG14 @RemiParmentier @kellyrigg http://sdg.iisd.org/commentary/guest-articles/sustainable-and-healthy-ocean-ecosystems-putting-our-money-where-our-mouths-are/?? "
上午11:42 - 2017年2月27日," We're on a mission to fund startups solving the world's biggest problems. #SDGs https://www.fastcoexist.com/3063874/this-new-silicon-valley-vc-firm-wants-to-fund-solutions-to-the-worlds-biggest-problems?? by #Anastas13277986 "
上午11:41 - 2017年2月27日," Thank you Siddarth Chatterjee for an excellent session on development goals #SDGs, the private? https://www.instagram.com/p/BRBvM1FDdW9/? "
上午11:39 - 2017年2月27日," Download the STGs in Action App from @GSMA and take action on  #globalgoals. #SDGs #iowauna #UNAUSA https://twitter.com/TheGlobalGoals/status/836252166922850304?? "
上午11:39 - 2017年2月27日," Sustainable Development Goals in action at #MWC17 #SDGs @pedrorsneves @PPPforCities @uneceppppic.twitter.com/m8YkPxaI0h "
上午11:30 - 2017年2月27日," Also looking forward to Ottawa! I'm bursting with ideas and looking forward to our actions. #teachSDGs #UNESCOweekED #globalgoaled #SDGs https://twitter.com/SDGchallenge/status/836296800134971392?? "
上午11:27 - 2017年2月27日," We look forward to meeting you in Ottawa - lets continue the discussion #UNESCOweekED #SDGs "
上午11:24 - 2017年2月27日," PRME has signatories from 87 countries. Check out the Regional spread of the PRME Chapters #responsibleeducation #sustainability #SDGs #prmepic.twitter.com/nRkcT1tKCH "
上午11:24 - 2017年2月27日," How about #AmericaFirst when it comes to saving lives, protecting the environment and leading on the #SDGs -- that'd be cool. https://twitter.com/paulkrugman/status/836293905079488514?? "
上午11:23 - 2017年2月27日," It just makes good sense to invest in educating girls.No way you can advance #humandev by leaving 50% behind.#SDGs https://twitter.com/ThomasGass/status/836289501483962368?? "
上午11:23 - 2017年2月27日," @GlobalGoalsUN Goal 3: Ensure healthy lives and promotes well-being for all at all ages #IowaUNA #SDGs #UN #UNAUSA http://www.un.org/sustainabledevelopment/health/?? "
上午11:17 - 2017年2月27日," While the world has made great progress in reducing income poverty, many people remain vulnerable to it: http://ln.is/www.un.org/developme/8K6Sw?? #RWSS #SDGs pic.twitter.com/T79sBXe7n0 "
上午11:16 - 2017年2月27日," Transforming Lives of Slum Children - #charity #adobelife #impact2030 #SDGs #children #women #volunteer #fundraising https://www.ammado.com/nonprofit/173305??pic.twitter.com/jvz8AvWsqL "
上午11:15 - 2017年2月27日," Improvements to Paddington Map: Royal Oak sdgs added, space savings and old oak common/north pole lightened to make running lines clearer "
上午11:15 - 2017年2月27日," The country where unwanted food is selling out http://ln.is/www.bbc.com/future/s/hn6Gi?? via @BBC_Future #foodwaste #CSR #SDGs "
上午11:13 - 2017年2月27日," Informed youths are force to reckon with in the achievement of #SDGs @BabatundeUNFPA @UNSDSN @SDSNYouth @ravikarkara @youths4women @UN4Youth "
上午11:11 - 2017年2月27日," Companies can advance the #SDGs by operating responsibly in alignment with our #TenPrinciples ? http://unglobalcompact.org/library/2291? "
上午11:09 - 2017年2月27日," Last month, young ppl spoke out on their commitment to the #SDGs & #SustDev. Watch the highlights here: http://bit.ly/2lYMEqt? #Youth2030pic.twitter.com/x0JudmUgfg "
上午11:07 - 2017年2月27日," Meeting @UN?s #SDGs will require creative capital, like #ImpactInvesting. @LJS_Enclude @OxfordSBS Feb 28 #webinar http://bit.ly/2lS9Qag? "
上午11:05 - 2017年2月27日," How much do we know about #SDGs? @MRUSustainable @CPMRU #ENVR545https://twitter.com/foranewearthorg/status/836192330575196161?? "
上午11:05 - 2017年2月27日," .@FijiGeneva at UPR Info, we believe that linking SDGs to #UPR is key to advancing human rights "
上午11:00 - 2017年2月27日," #CleanWaterForAll Social Media Campaign (this is me testing the UN App for SDGs) https://sq2n5.app.goo.gl/dZKA? "
上午11:00 - 2017年2月27日," Why empowering women and girls is vital to achieve #SDGs: http://bddy.me/2lMYYJI?pic.twitter.com/edAgceDGCk "
上午10:59 - 2017年2月27日," Lack of political good will remains one of the biggest challenge in the fight against #FGM #EndFGM #MENENDFGM #globalgoals #SDGs #SDG5 "
上午10:59 - 2017年2月27日," SDGs & climate resilient development: #globalgoals in Bangladesh  http://bit.ly/2mlLVka? #ParisAgreement #SDGimplementation #vulnerabilitypic.twitter.com/ZtX5pN0u5D "
下午3:46 - 2017年2月26日," Retweeted PacificIslands Forum (@ForumSEC):  Work on development of #Pacific #SDGs #Indicators this week in... http://fb.me/2aWld4zPh? "
下午3:45 - 2017年2月26日," 10 inclusive businesses catalysing action towards the #SDGs http://ow.ly/WTAi309nuLD? "
下午3:44 - 2017年2月26日," Presidency, Sahara Group, others launch advisory group to promote?SDGs http://www.jollyboss.com/presidency-sahara-group-others-launch-advisory-group-to-promote-sdgs/??pic.twitter.com/FD3sKoCADM "
下午3:40 - 2017年2月26日," Presidency, Sahara Group, others launch advisory group to promote SDGs http://news.bestnaira.com/posts/view/presidency-sahara-group-others-launch-advisory-group-to-promote-sdgs?? "
下午3:39 - 2017年2月26日," Nigeria presidency-sahara-group-others-launch-advisory-group-promote-sdgs/ "
下午3:38 - 2017年2月26日," World Bank: Tap Islamic finance to achieve the SDGs http://impactalpha.com/world-bank-tap-islamic-finance-to-achieve-the-sdgs/?? "
下午3:31 - 2017年2月26日," #sustainableSunday @AminaJMohammed #farewell #handover from #environment #Nigeria to #worldAffairs #UN #SDGs >>> best wishes https://twitter.com/zulqy77/status/835500271874768896?? "
下午3:31 - 2017年2月26日," #BankNG Guinness unveils sustainability report, supports SDGs http://dlvr.it/NTrCkm? #Nigeria "
下午3:27 - 2017年2月26日," Guinness unveils sustainability report, supports SDGs "
下午3:20 - 2017年2月26日," Presidency, Sahara Group, others launch advisory group to promote SDGs http://ln.is/www.vanguardngr.com/rUbAw??http://vanguardngr.com? "
下午3:18 - 2017年2月26日," Guinness unveils sustainability report, supports SDGs: Maureen Ihua-Maduenyi Guinness Nigeria Plc has released its? http://dlvr.it/NTr1dn? "
下午3:18 - 2017年2月26日," Guinness unveils sustainability report, supports SDGs http://dlvr.it/NTr14j? "
下午3:16 - 2017年2月26日," Guinness unveils sustainability report, supports SDGs http://ift.tt/2lK9fXa? "
下午3:15 - 2017年2月26日," .@Pearson launches new 2020 plan to help achieve #SDGs! #PearsonSustainability? #pearsonstudents - https://infl.tv/kVO? "
下午3:11 - 2017年2月26日," Presidency, Sahara Group, others launch advisory group to promote SDGs http://ift.tt/2lK655O? "
下午3:10 - 2017年2月26日," Presidency, Sahara Group, others launch advisory group to promote SDGs http://ln.is/www.vanguardngr.com/rUbAw?? http://vanguardngr.com? "
